RowId,TypKarty,TxnKod,TxnData,TxnCzas,DataPrzetw,CTLS,PIN,CB,ProductID,MC_Card_Program,MC_GCMS_Program,MC_Product_Class,PEM,MOTO,TypeClass,TypePayment,Region,Country,anon_MID,anon_POS_ID,anon_NrKarty,anon_AuthKod,anon_Kwota,anon_Interchange,anon_MSC,anon_FlatFee,anon_CashAmount,PartnerId,Status,ModifiedDate,CreatedDate,MCC,LocCity,LocZipCode,CorCity,CorZipCode,CASHBACK_A,DCCMarkup,DCCRebate,anon_Eid,anon_ContractEid,anon_Name,MCC_Code,MCC_VISA_report_name,Code,ZipCode,Lat,Lon,ZipCodeLoc
3643,V,2012,20180801,222552,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,fbeb411720d593baa08a9b41fa616edd,b91bfdc4221c300a6d178dc7b72e3aa3,f54e5fd4747c82f8a804c01ff4da218a,LGFSNV,18.40,-0.04,1.00,0.00,0.00,1,2,2016-05-12,2015-04-27,5813,Warszawa (Śródmieście),00640,Warszawa (Śródmieście),00640,0,350,1.000,fbeb411720d593baa08a9b41fa616edd,ae6e3b5122a9b4deb906082d89980fe3,d0b6cd930df75ff18f4840a1a5c0a8d2,5813,Restaurants,20,00-640,52.2187572091901,21.0167787625156,00640
3644,V,2012,20180801,212743,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,fbeb411720d593baa08a9b41fa616edd,b91bfdc4221c300a6d178dc7b72e3aa3,f54e5fd4747c82f8a804c01ff4da218a,RXAPKV,34.40,-0.07,1.00,0.00,0.00,1,2,2016-05-12,2015-04-27,5813,Warszawa (Śródmieście),00640,Warszawa (Śródmieście),00640,0,350,1.000,fbeb411720d593baa08a9b41fa616edd,ae6e3b5122a9b4deb906082d89980fe3,d0b6cd930df75ff18f4840a1a5c0a8d2,5813,Restaurants,20,00-640,52.2187572091901,21.0167787625156,00640
8431,V,2012,20180801,131729,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,643dd4757ef03cbbbd87478d5754e257,c85ac7362a24e348a0ec0eaa039a8073,7759223ba15ca299cadac2167fbed5f0,WLYLUB,15.60,-0.03,1.00,0.00,0.00,1,2,2018-10-23,2017-07-04,5813,Warszawa (Włochy),02146,Warszawa (Ursus),02495,0,350,1.000,643dd4757ef03cbbbd87478d5754e257,8f776a051961bbd13c48c78381c6b5df,0cecb2cfadc3369858b6c9d4005941f5,5813,Restaurants,20,02-146,52.1837239315426,20.9640312435565,02146
8576,V,2012,20180801,182808,20180801,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,21421483dca238a3816b4c0f818a4547,f897269424dc50da239be1498681c11d,8070d86f7734a40200160a481ce8a065,VVZREO,21.76,-0.04,1.00,0.00,0.00,2,2,2018-01-24,2015-04-23,4121,Warszawa (Białołęka),03244,Warszawa (Białołęka),03226,0,350,1.000,21421483dca238a3816b4c0f818a4547,2a90aa7e8bf60d0b04e1c019f0c9c400,5f2cbceade4b694a8823fe718cb84ace,4121,Travel,25,03-244,52.2978135437718,21.0197769978475,03244
19721,V,2012,20180801,104015,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,3adcad8ca277cc971a9dc37f17122545,81e6d3a76119a5cdde5117001729ad34,15bf37860938d647dec437fe8e4069ef,KHGNVI,16.78,-0.03,1.00,0.00,0.00,1,1,2018-10-01,2018-01-23,5977,Warszawa (Bemowo),01493,Warszawa (Bemowo),01493,0,350,1.000,3adcad8ca277cc971a9dc37f17122545,60f3d815b45e3a915df7257b7cc36d74,fb8acff632c020d7dc9d21e5f0b383d3,5977,General Retail & High Street,10,01-493,52.2530791934664,20.9173474915084,01493
19915,V,2012,20180801,132312,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,71751db8553bb6ab182ac97af7313662,e6346ab98f9c3c7565fed7e40718d6e9,135787ff8a9164b68e14fcd6646efc69,PWGBVL,12.40,-0.02,1.00,0.00,0.00,1,2,2018-04-06,2013-04-26,5813,Warszawa (Wola),01211,WARSZAWA,01211,0,350,1.000,71751db8553bb6ab182ac97af7313662,a171d4155d6cc2315724bd11178f9551,b14ea558e437a0d1c0d637a0a56a90ac,5813,Restaurants,20,01-211,52.2292365232107,20.9736845561592,01211
20290,V,2012,20180801,160307,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,21421483dca238a3816b4c0f818a4547,14c7aa65df0517b91b8852b645ae248b,de1891ccddec8aecc9249a1f7d96fa61,RGHYTI,30.40,-0.06,1.00,0.00,0.00,2,2,2018-01-24,2015-04-23,4121,Warszawa (Białołęka),03244,Warszawa (Białołęka),03226,0,350,1.000,21421483dca238a3816b4c0f818a4547,2a90aa7e8bf60d0b04e1c019f0c9c400,5f2cbceade4b694a8823fe718cb84ace,4121,Travel,25,03-244,52.2978135437718,21.0197769978475,03244
20389,V,2012,20180801,170919,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,3adcad8ca277cc971a9dc37f17122545,81e6d3a76119a5cdde5117001729ad34,62db55c0c2fe2ce671657182907c35b3,RVBAIZ,27.10,-0.06,1.00,0.00,0.00,1,1,2018-10-01,2018-01-23,5977,Warszawa (Bemowo),01493,Warszawa (Bemowo),01493,0,350,1.000,3adcad8ca277cc971a9dc37f17122545,60f3d815b45e3a915df7257b7cc36d74,fb8acff632c020d7dc9d21e5f0b383d3,5977,General Retail & High Street,10,01-493,52.2530791934664,20.9173474915084,01493
21058,V,2012,20180801,145111,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,fa2e8f6edc921868ba8a616a9f1b4f63,69c97966fd9bdd5dcc0c2a85576a34ce,6c16d43702c52f7126dc2408317be018,FYMYKP,66.39,-0.14,1.00,0.00,0.00,1,1,2018-10-01,2014-10-22,5977,Warszawa (Targówek),03287,Warszawa (Targówek),03287,0,350,1.000,fa2e8f6edc921868ba8a616a9f1b4f63,60f3d815b45e3a915df7257b7cc36d74,e89155ab2c29f02301ad52f2a2e197f0,5977,General Retail & High Street,10,03-287,52.3244823738483,21.0660179976069,03287
21623,V,2012,20180801,112035,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,21421483dca238a3816b4c0f818a4547,0ca68502a807fc384d357474ca9d3e80,934a1257f1211ef830f278417fb49a85,IIWACQ,29.44,-0.06,1.00,0.00,0.00,2,2,2018-01-24,2015-04-23,4121,Warszawa (Białołęka),03244,Warszawa (Białołęka),03226,0,350,1.000,21421483dca238a3816b4c0f818a4547,2a90aa7e8bf60d0b04e1c019f0c9c400,5f2cbceade4b694a8823fe718cb84ace,4121,Travel,25,03-244,52.2978135437718,21.0197769978475,03244
16434,V,2012,20180801,083017,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,fbeb411720d593baa08a9b41fa616edd,b91bfdc4221c300a6d178dc7b72e3aa3,8888a85b1d2b5e5c0184e69b6314171b,NJWDLW,8.80,-0.02,1.00,0.00,0.00,1,2,2016-05-12,2015-04-27,5813,Warszawa (Śródmieście),00640,Warszawa (Śródmieście),00640,0,350,1.000,fbeb411720d593baa08a9b41fa616edd,ae6e3b5122a9b4deb906082d89980fe3,d0b6cd930df75ff18f4840a1a5c0a8d2,5813,Restaurants,20,00-640,52.2187572091901,21.0167787625156,00640
7320,V,2012,20180801,161844,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,de963562a7661908a23a1e0ee810ba91,9ea429aed8ed9e46b8aaead1736fc6ae,4d5da347e122183b1434d7429270bab8,BEEIZN,31.10,-0.06,1.00,0.00,0.00,1,1,2018-10-01,2016-10-17,5977,Warszawa (Mokotów),02972,Warszawa (Mokotów),02972,0,350,1.000,de963562a7661908a23a1e0ee810ba91,60f3d815b45e3a915df7257b7cc36d74,de5411ac1235af1e0b9939558256e72a,5977,General Retail & High Street,10,02-972,52.1615427887956,21.0724523890243,02972
8003,V,2012,20180801,195635,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,be6a3a4f20a134d9b8ea11c6f215c267,0b03bddf4bcd09d98bab6788b486c8d4,25d464c75f9fcd385071512b733cb4bc,QAJJGV,140.33,-0.28,1.00,0.00,0.00,1,1,2018-09-18,2011-07-29,5941,Warszawa (Wola),02337,WARSZAWA,03290,0,350,1.000,be6a3a4f20a134d9b8ea11c6f215c267,d6975d499c2d5a9a30f4e21c8bad449d,1d7ce4eb09ba44d3cca831ecf00afbf0,5941,General Retail & High Street,10,02-337,52.2132209676844,20.9487143697635,02337
8112,V,2012,20180801,141512,20180801,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,d92da40ed777c13183498d744917f587,e0c2aabf470c987c038961b58cfc34e9,5b365c5fe1356b1bead9489ab7279241,ZANGPO,39.81,-0.08,1.00,0.00,0.00,1,1,2018-10-01,2017-07-06,5977,Warszawa (Białołęka),03144,Warszawa (Białołęka),03144,0,350,1.000,d92da40ed777c13183498d744917f587,60f3d815b45e3a915df7257b7cc36d74,991ec2854892315ecfd45552fa785222,5977,General Retail & High Street,10,03-144,52.3268547446784,20.9468823667982,03144
8405,V,2012,20180801,125823,20180801,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,be6a3a4f20a134d9b8ea11c6f215c267,0b03bddf4bcd09d98bab6788b486c8d4,e071f8444348e8256855d43b33a9c199,PUNSHC,71.98,-0.14,1.00,0.00,0.00,1,1,2018-09-18,2011-07-29,5941,Warszawa (Wola),02337,WARSZAWA,03290,0,350,1.000,be6a3a4f20a134d9b8ea11c6f215c267,d6975d499c2d5a9a30f4e21c8bad449d,1d7ce4eb09ba44d3cca831ecf00afbf0,5941,General Retail & High Street,10,02-337,52.2132209676844,20.9487143697635,02337
19782,V,2012,20180801,175314,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,f0141214396c24536aaef6e619fc8d10,a0e6b415519373b9b7b47b60317c3e8f,19476fc0a8256de7985dc740a3bc165b,BGDEWN,49.40,-0.10,1.00,0.00,0.00,1,1,2018-10-01,2017-11-16,5977,Warszawa (Ursynów),02776,Warszawa (Ursynów),02776,0,350,1.000,f0141214396c24536aaef6e619fc8d10,60f3d815b45e3a915df7257b7cc36d74,948280b769e1bc37f15f0a265b1b6471,5977,General Retail & High Street,10,02-776,52.1528132168094,21.0495325218587,02776
20274,V,2012,20180801,183538,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,70b51b1c471951489e0975e7ea7a7585,ca9eb946dac69ff3a398f80c6c4344ae,d932c3350eabd45c8b50fc7c41e71ec1,KXVVNM,20.22,-0.04,1.00,0.00,0.00,1,1,2018-10-01,2017-10-27,5977,Warszawa (Wola),01164,Warszawa (Wola),01164,0,350,1.000,70b51b1c471951489e0975e7ea7a7585,60f3d815b45e3a915df7257b7cc36d74,92ba3b5711b607c404c60e87e9cc478a,5977,General Retail & High Street,10,01-164,52.2449486134208,20.9624844212207,01164
20902,V,2012,20180801,093423,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,43800a96f6838f93dd766125bced2cee,fbf2eebcd1c5b96d0a7ecb06c3686a72,e88bc7b5fc3f4376fdb36d8e7eb58214,EWBNFN,65.40,-0.13,1.00,0.00,0.00,1,1,2018-10-01,2014-10-21,5977,Warszawa (Śródmieście),00024,Warszawa (Śródmieście),00024,0,350,1.000,43800a96f6838f93dd766125bced2cee,60f3d815b45e3a915df7257b7cc36d74,5d988bcd876bf7beaca1ce887e7109b9,5977,General Retail & High Street,10,00-024,52.2305002414266,21.0137309158962,00024
20912,V,2012,20180801,175937,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,be6a3a4f20a134d9b8ea11c6f215c267,f913d246abcda857668aa3405b2f0d3a,9e802dcba7519d4684191489d43f1d18,BPAJXD,162.36,-0.33,1.00,0.00,0.00,1,1,2018-09-18,2011-07-29,5941,Warszawa (Wola),02337,WARSZAWA,03290,0,350,1.000,be6a3a4f20a134d9b8ea11c6f215c267,d6975d499c2d5a9a30f4e21c8bad449d,1d7ce4eb09ba44d3cca831ecf00afbf0,5941,General Retail & High Street,10,02-337,52.2132209676844,20.9487143697635,02337
21113,V,2012,20180801,114532,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,ad085d62ccbbcd6f80418772218a41a6,9a25c3d9c449807bff7d8d66543fd7ba,5e1dd70f7a7adb47098266ce2513fd66,ARENHG,13.34,-0.02,1.00,0.00,0.00,1,1,2018-10-01,2014-10-21,5977,Warszawa (Ochota),00807,Warszawa (Ochota),00807,0,350,1.000,ad085d62ccbbcd6f80418772218a41a6,60f3d815b45e3a915df7257b7cc36d74,9782db951a4c3ad4b711aabadb306f83,5977,General Retail & High Street,10,00-807,52.2227290380803,20.9792361970935,00807
21117,V,2012,20180801,204238,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,be6a3a4f20a134d9b8ea11c6f215c267,784a53b3b0c74fbf052d69783ef7c972,426fb5d7c5b6fda259deb0f694c50b99,EDGEXG,62.34,-0.13,1.00,0.00,0.00,1,1,2018-09-18,2011-07-29,5941,Warszawa (Wola),02337,WARSZAWA,03290,0,350,1.000,be6a3a4f20a134d9b8ea11c6f215c267,d6975d499c2d5a9a30f4e21c8bad449d,1d7ce4eb09ba44d3cca831ecf00afbf0,5941,General Retail & High Street,10,02-337,52.2132209676844,20.9487143697635,02337
21161,V,2012,20180801,160123,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,be6a3a4f20a134d9b8ea11c6f215c267,ad4b51b3567140c934f0526d84da302b,d2178e327a0a11341fca217599830d9d,UGLAQK,71.98,-0.14,1.00,0.00,0.00,1,1,2018-09-18,2011-07-29,5941,Warszawa (Wola),02337,WARSZAWA,03290,0,350,1.000,be6a3a4f20a134d9b8ea11c6f215c267,d6975d499c2d5a9a30f4e21c8bad449d,1d7ce4eb09ba44d3cca831ecf00afbf0,5941,General Retail & High Street,10,02-337,52.2132209676844,20.9487143697635,02337
16024,V,2012,20180801,093947,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,de963562a7661908a23a1e0ee810ba91,dcbbfac02d4c25a2e077b517ac09ce23,3faacadc5906fa7405d5117848ac5e9d,MUZNIV,21.58,-0.04,1.00,0.00,0.00,1,1,2018-10-01,2016-10-17,5977,Warszawa (Mokotów),02972,Warszawa (Mokotów),02972,0,350,1.000,de963562a7661908a23a1e0ee810ba91,60f3d815b45e3a915df7257b7cc36d74,de5411ac1235af1e0b9939558256e72a,5977,General Retail & High Street,10,02-972,52.1615427887956,21.0724523890243,02972
8224,V,2012,20180801,014506,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,d1430e72e2c49e2769978f5f0dc9026d,fc4124d3e57ceea881187b20ddd0e0f2,7a4f911400b396ca7f52067a2e77206f,ZIWGST,67.67,-0.14,1.00,0.00,0.00,1,1,2017-07-19,2011-12-13,5411,Warszawa (Bemowo),01460,KRAKÓW,30347,0,350,1.000,d1430e72e2c49e2769978f5f0dc9026d,4623053ff6f2af0f8061557e2776e60a,68a156549e5f57f1c9f07fb90d9dbeda,5411,Supermarket,22,01-460,52.2409894222006,20.9172126101842,01460
8349,V,2012,20180801,220633,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,b4f5bd3d3055332511681e290de32cfb,8ecc031bf8fb450d5eb7fc2508b15b20,9dcd6944330f97fdfad11dd61f2071c2,MAXJAX,3.34,-0.01,1.00,0.00,0.00,1,1,2017-07-19,2011-12-13,5411,Warszawa (Bemowo),01460,KRAKÓW,30347,0,350,1.000,b4f5bd3d3055332511681e290de32cfb,4623053ff6f2af0f8061557e2776e60a,86033da51ee81c594ffb72f62e82591f,5411,Supermarket,22,01-460,52.2409894222006,20.9172126101842,01460
8551,V,2012,20180801,134943,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,d1430e72e2c49e2769978f5f0dc9026d,fc4124d3e57ceea881187b20ddd0e0f2,41e115a80c79b441212a8ce5e92f1dea,BMRGSU,66.68,-0.14,1.00,0.00,0.00,1,1,2017-07-19,2011-12-13,5411,Warszawa (Bemowo),01460,KRAKÓW,30347,0,350,1.000,d1430e72e2c49e2769978f5f0dc9026d,4623053ff6f2af0f8061557e2776e60a,68a156549e5f57f1c9f07fb90d9dbeda,5411,Supermarket,22,01-460,52.2409894222006,20.9172126101842,01460
8552,V,2012,20180801,165247,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,2ef0947e85d5112a8b98dfd1d18b0b71,bb83d94536c716be9f39f7abfeda4f07,b8a0b849ceb3f62932452c53afb97051,FXOZCN,11.19,-0.02,1.00,0.00,0.00,12,2,2018-05-11,2017-11-23,5499,Warszawa (Targówek),03550,Sulejówek,05071,2,350,1.000,2ef0947e85d5112a8b98dfd1d18b0b71,43e3dd42a68d8261e61af583e4f5dfcc,62231e68d6b3f429ad8f6ea2110dfee3,5499,Food & Drink,9,03-550,52.2706513146623,21.0565533728293,03550
19891,V,2012,20180801,191458,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,a5f65e6fd13c97ca0fbd1b7dee3ec22b,bfec687b28894dcb103dc75a8f05ed3e,83bbecaf8c4cb44c0380499bcaec6510,SREJIC,110.90,-0.22,1.00,0.00,0.00,1,2,2016-09-09,2016-09-09,5912,Warszawa (Białołęka),03114,Warszawa (Białołęka),03114,0,350,1.000,a5f65e6fd13c97ca0fbd1b7dee3ec22b,8302521f36e95391e4d92bf961035f2c,ba0278175653132e7ad6f48287dfd48b,5912,Health,11,03-114,52.3313157946656,20.9749330271609,03114
20033,V,2012,20180801,110114,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,789d7c29611fd6901ba6c57a29a690e2,d484fade427e8ac79bff2ccc4a2ba411,c10f2a94a82f15242eba90f11673b403,AACDEX,177.66,-0.35,1.00,0.00,0.00,1,1,2017-07-19,2012-03-14,5411,Warszawa (Wola),01377,KRAKÓW,30347,0,350,1.000,789d7c29611fd6901ba6c57a29a690e2,4623053ff6f2af0f8061557e2776e60a,beb35e70ac0ed8be0dc3afc4aa4c7932,5411,Supermarket,22,01-377,52.2196891964885,20.9180283082746,01377
20049,V,2012,20180801,183458,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,0905999a278c94c42c2a8e4822c89af2,38272dcd307ffc96500442c5a2ad8e33,ad2cb205c0926bf1288df05a7f965461,WYLDRL,27.61,-0.06,1.00,0.00,0.00,1,1,2017-07-19,2014-09-04,5411,Warszawa (Bemowo),01460,KRAKÓW,30347,0,350,1.000,0905999a278c94c42c2a8e4822c89af2,4623053ff6f2af0f8061557e2776e60a,5abdaa14b84d49b99f0ee957fbc297c0,5411,Supermarket,22,01-460,52.2409894222006,20.9172126101842,01460
20099,V,2012,20180801,133521,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,9f6d5c430b3b7f46b8402d8a31f1e297,ac3e40ad3415b3ac36d6886036c0c7a6,482dda97ec1d2c17432cf61e2b6bd948,ZHYSUA,5.36,-0.01,1.00,0.00,0.00,1,2,2017-03-30,2017-03-28,5499,Warszawa (Targówek),03310,Warszawa (Targówek),03310,2,350,1.000,9f6d5c430b3b7f46b8402d8a31f1e297,e1a41411bceb212bfffcefe42d947f19,b34e2f2aa799dd10c5707353a3d6b38f,5499,Food & Drink,9,03-310,52.2751704161151,21.028537257684,03310
20210,V,2012,20180801,100904,20180801,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,2805d70c4117c40ed3dde9cfe5a46a5e,554f3ba628a9e6260a7bf347f61ed0c3,21bfead79f937c7084a66565c930b337,IZRWJE,21.42,-0.04,1.00,0.00,0.00,1,1,2017-07-19,2012-03-08,5411,Warszawa (Ursus),02495,KRAKÓW,30347,0,350,1.000,2805d70c4117c40ed3dde9cfe5a46a5e,4623053ff6f2af0f8061557e2776e60a,254e662ba88906a3e548c0a7667ffc65,5411,Supermarket,22,02-495,52.1912976497454,20.8848375290252,02495
20763,V,2012,20180801,192547,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,b4f5bd3d3055332511681e290de32cfb,8ecc031bf8fb450d5eb7fc2508b15b20,6f5accb3dec8ff7d25eae8452e93860e,FMPKOC,157.40,-0.31,1.00,0.00,0.00,1,1,2017-07-19,2011-12-13,5411,Warszawa (Bemowo),01460,KRAKÓW,30347,0,350,1.000,b4f5bd3d3055332511681e290de32cfb,4623053ff6f2af0f8061557e2776e60a,86033da51ee81c594ffb72f62e82591f,5411,Supermarket,22,01-460,52.2409894222006,20.9172126101842,01460
2228,V,2012,20180801,224451,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,5e011f8f9274006820b014de7c2baab6,00eb747519e6a7b3e8455530b506f599,ea0d55090ef35f23920954b570b0f4d6,GSZIND,92.19,-0.18,1.00,0.00,0.00,1,3,2018-10-16,2012-03-27,5411,Warszawa (Białołęka),03226,KRAKÓW,30347,0,350,1.000,5e011f8f9274006820b014de7c2baab6,4623053ff6f2af0f8061557e2776e60a,4dba79c3ad45d0f07b69e3a7f6f3d1ea,5411,Supermarket,22,03-226,52.2984076528824,21.0333451375638,03226
2184,V,2012,20180801,115630,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,6f1f79625b124c04479b3894e9fe88ff,c959fd2260ec7b066e5d2420ef4ea842,81d5ac7fcf9b411c60bf09e692e32ef3,LAHFTP,16.80,-0.03,1.00,0.00,0.00,1,2,2018-10-23,2017-07-04,5813,Warszawa (Mokotów),02676,Warszawa (Ursus),02495,0,350,1.000,6f1f79625b124c04479b3894e9fe88ff,8f776a051961bbd13c48c78381c6b5df,f736ceb3d48b4885c7e8e116e8f7dc6c,5813,Restaurants,20,02-676,52.1793175724431,20.9952567154717,02676
10644,V,2012,20180801,124615,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,8f05f53d1a1f673ce50db8c1801ee64c,ee49729e689f26aaf479dd7664327487,e3d7254285194783f19e9b08782c59d7,ZBUCOW,14.80,-0.03,1.00,0.00,0.00,1,2,2017-10-13,2017-10-13,5813,Warszawa (Białołęka),03236,Warszawa,03236,2,350,1.000,8f05f53d1a1f673ce50db8c1801ee64c,868a67961e30c50aeb4397bd5009856f,f5c40a3d647de0e7882a73bac5cc30ab,5813,Restaurants,20,03-236,52.3062246673683,21.01840721273,03236
10750,V,2012,20180801,084541,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,1dc6f1d4eb308a297ecc7991801deaed,733663b9e4d9e2c8fa963385d08a4dcb,7ebdaf08472c23413a52cde85b8e2b38,BCQHYV,116.91,-0.23,1.00,0.00,0.00,1,1,2018-09-25,2015-04-30,5977,Warszawa (Wola),01267,Łomianki,05092,0,350,1.000,1dc6f1d4eb308a297ecc7991801deaed,92cf57f94951be8f51a8149d9ed2cae3,c6598171346b8b71abab2d90411123ea,5977,General Retail & High Street,10,01-267,52.2211336238348,20.9324034657386,01267
11575,V,2012,20180801,170505,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,1f46b6c9984a772a1062b1edf7e0019b,200de8deabd71afe9b68f3886a50e1c1,99158d71d40f3525f493e91c9e3568e5,DDGYAK,15.67,-0.03,1.00,0.00,0.00,1,1,2018-10-01,2014-10-21,5977,Warszawa (Ochota),02326,Warszawa (Ochota),02326,0,350,1.000,1f46b6c9984a772a1062b1edf7e0019b,60f3d815b45e3a915df7257b7cc36d74,f64219c06ed4b7b78795dbd56d014d34,5977,General Retail & High Street,10,02-326,52.2160172271577,20.9628782231238,02326
11871,V,2012,20180801,181149,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,0d3fd23157e28183716ced8972c24d75,0ba1ede258102ed87d4989a17d736377,9c24a1e7dbfa08d1ed6df0a78841014a,TTZWRU,4.00,-0.01,1.00,0.00,0.00,1,2,2016-03-22,2014-10-07,5813,Warszawa (Ochota),02321,Warszawa,02321,0,350,1.000,0d3fd23157e28183716ced8972c24d75,3210454762033f0056ad5c05092d72a5,7310b604cef0a66d578bb86a8f03da83,5813,Restaurants,20,02-321,52.2172824686505,20.979411494211,02321
12139,V,2012,20180801,125656,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,1dc6f1d4eb308a297ecc7991801deaed,733663b9e4d9e2c8fa963385d08a4dcb,ff220b613623003fe9e9d40de74c2a54,NVNEUJ,86.40,-0.18,1.00,0.00,0.00,1,1,2018-09-25,2015-04-30,5977,Warszawa (Wola),01267,Łomianki,05092,0,350,1.000,1dc6f1d4eb308a297ecc7991801deaed,92cf57f94951be8f51a8149d9ed2cae3,c6598171346b8b71abab2d90411123ea,5977,General Retail & High Street,10,01-267,52.2211336238348,20.9324034657386,01267
5890,V,2012,20180801,091543,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,bbfe7fa1ebb5c37c555aef5fb962f207,8ec4a7e8c8705abee063ef872ba79072,838017165ebce6305d0f27f5638ee2e2,JZKZIE,7.99,-0.02,1.00,0.00,0.00,1,1,2018-10-01,2014-10-23,5977,Warszawa (Praga-Północ),03734,Warszawa (Praga-Północ),03734,0,350,1.000,bbfe7fa1ebb5c37c555aef5fb962f207,60f3d815b45e3a915df7257b7cc36d74,ce12e61365179c1930dc01a6d3696ddc,5977,General Retail & High Street,10,03-734,52.2539475326686,21.0372820658609,03734
7229,V,2012,20180801,170558,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,91e46399b61f1f704ca7f4fe5afa2d00,33273b972847b2c63aa7347022970872,b08ae1ca66a40d8928e285d98399669a,LLMPNO,33.20,-0.06,1.00,0.00,0.00,1,1,2018-05-10,2011-07-29,5813,Warszawa (Śródmieście),00120,WARSZAWA,02675,0,350,1.000,91e46399b61f1f704ca7f4fe5afa2d00,094cd90d9a467cfd0be68cedfb6975e8,4531e060c39db58e5945ca9c5f2cf07a,5813,Restaurants,20,00-120,52.2307651936701,21.0019981797078,00120
8089,V,2012,20180801,170821,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,ca9f8228310f14e59de64b7367f4dddb,c19f7ebb1b9255ae3f2da918887978d3,4320b20da834641e8710c0eda0947049,UXRBSF,7.59,-0.02,1.00,0.00,0.00,1,1,2018-10-01,2017-06-28,5977,Warszawa (Rembertów),04471,Warszawa (Rembertów),04471,0,350,1.000,ca9f8228310f14e59de64b7367f4dddb,60f3d815b45e3a915df7257b7cc36d74,a5d0dfccd97c65d4d53d79475f2c0253,5977,General Retail & High Street,10,04-471,52.2561681238142,21.1568745847064,04471
8229,V,2012,20180801,123647,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,6f1f79625b124c04479b3894e9fe88ff,c959fd2260ec7b066e5d2420ef4ea842,7dc20f63e9573b9f32c046d2e249f238,EOELKZ,14.80,-0.03,1.00,0.00,0.00,1,2,2018-10-23,2017-07-04,5813,Warszawa (Mokotów),02676,Warszawa (Ursus),02495,0,350,1.000,6f1f79625b124c04479b3894e9fe88ff,8f776a051961bbd13c48c78381c6b5df,f736ceb3d48b4885c7e8e116e8f7dc6c,5813,Restaurants,20,02-676,52.1793175724431,20.9952567154717,02676
