PartnerId,Status,ModifiedDate,CreatedDate,Device,Application,InstalledDate,DeinstalledDate,Connectiv,DCC,ZWROT,PREAUTOR,UNIEWAZ,CASHBACK_A,CONTACTLES,CZASRT,DOWNLOAD,TPWOB,anon_Eid,anon_ParentEid,anon_Name,anon_Logo
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,1,0,1,0,1,0205,0205,0,a217a8e4fb0e6524a9d70e84dc10ae72,689a2d0968a62ac0ed8aee793cf2f0e8,7887d396f18a8172a9c81e62674a9097,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,1,0,1,0,1,0340,0340,0,26e39e044f9a20b5bb11ebbcb9a07cbd,b9a8ea932d1ae13c111e36888054ec95,594ee855e7d54ec7ee3a5e8094e74451,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL220,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,2329,2329,0,7a92e8abd93ffcf7e2ff3f0e2501318c,090005e9d040c8ead26c50389e7073bf,54c76ce17415bd7ea5e129221d117dd0,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0445,0320,0,c8b8602b897339b2969acbfcc55679b5,fbae7a078fce277abe0e77320b676042,75514b02eef2e1fbbd0128d6a084d7ba,242be10812b73ea3b2894dba311f738d
2,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,1,0700,0700,0,41f2e5e91fa2726b98a0d998ec2f09f6,21421483dca238a3816b4c0f818a4547,5f2cbceade4b694a8823fe718cb84ace,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL220,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,2,1,0420,0420,0,bde842c4550eef62899015ab82366866,fdc04101f93405745c41bfa40051d37b,dc447fc2e0c33ea4ee90f6774a7ca162,242be10812b73ea3b2894dba311f738d
12,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,2,1,0025,0055,0,270cfe1f64f5d45acead961a6442594e,8817bb5eb0d70f53e5591b87079b97fa,8fa4b880b3e8f5dedb1f8cb383ec3a8c,242be10812b73ea3b2894dba311f738d
2,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,1,0600,0600,0,a467c22ba329a136d0e261afcb83a9c6,21421483dca238a3816b4c0f818a4547,5f2cbceade4b694a8823fe718cb84ace,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL220,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,2,1,2357,2357,0,0ae3247670d9e7138160bcb2e697cc94,394fb49bd94de515175472f7729fadfb,42687a5a5bbaf4203198698c3ad53b3a,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0605,0620,0,1cb5ec717406a16290b1ba210fabe4db,0d9852aff3de8105c1e5216376476d34,d9e27536490d9937fd9d09ea7ee80aa7,fa4844e059fb3a67348860e513f8fa24
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,2330,2330,0,85fe2f35644157b4e73941b2cadb2c14,14596006899a64f0818befc107e872bb,2b5703e53dffbbdc4921a45ab416fa48,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0500,0455,0,37ddf3df6c5f9194ab6085b585f90b9c,45dd53dcc8df4bbfdf9f4825f0399543,f4f825a7f241fc0c8fe5285987f7c3de,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,1,0,1,0,1,0100,0100,0,8178147b9e6ec60c584fa4e812434a64,6e8dc05860bfcee2cf6c31c31505f408,264254f60a737d7e18c844a04edc7e79,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL220,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,2355,2355,0,bc11f64ced674ef58d749203b167eae2,34e38db263d17acb0dc99406ea319b16,cb312f85dd08d0c699504320da805790,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0102,0102,0,07506818bc5795f0e0ab48dae44db19d,d16d10e8c2ba4ac2ccf97505e1e30b2d,3d46affd17e1ac21f1ee2aff9c471fdc,242be10812b73ea3b2894dba311f738d
12,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,2,1,2100,2200,0,20c768a65811a20930a53a14fcc22471,891ca4c9fe15c7b859704f40a90446fa,00d152100380999e438607af55723f04,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,2,1,0100,0100,0,d462572bab82e7f09b0412c3c537c383,fae7a982d87d2c071eb42824e63508de,310a8d3b3382c76987535ab83963495a,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0600,0600,0,9d8fbbe333d594904cb0e81336f42106,7eef9dffd6e693ca1ee05dddf04c2727,30dcae7a2a322a568d2f10c66734e278,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0440,0755,0,5292aaac1386cbf27c2376a45ff61e72,42de95d6cbe4264be957a95332127935,fd1a8f3cfbfeb8f7cfa6cd281165d5eb,fa4844e059fb3a67348860e513f8fa24
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0440,0445,0,2aab92055c580d222de7ff655970d477,bbd9a11e4cf2764f293d2be686dccf86,34d5c97a039811ca578f0cd7cb0936fe,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL220,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0400,0400,0,0ed5cc84dcaaff57e83186a186829902,d28239df0f3c40852216b9d756b18952,1e12f06ba98c246743184f0b3619cd43,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0310,0315,0,6c2afb52fd180e54db650253ad72a7d8,09eba5f1df29524f339da559ed8c4df5,84356a8671875a28023b16deff761779,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0310,0620,0,08c8f38aa63920d362757ad588c2178f,06dbfbec9e5d9af47ae1181d88bb16fa,271e136638986d125218c5f6eacbfc78,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0140,0445,0,e0bae398752eab2a8650f2077e6f76a8,e9b9c02cf9bd528236989b6eb103b874,8d1f8725168a917566a72da778b1e905,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,,,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0455,0505,0,304fb120c291ef1a3456efa4f0781d50,b05146c16738666381441b15c4b2d1b1,835f38b22840580ecde3cf99792c55a7,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0635,0455,0,67deff354cc55438d422f90d738798c1,07b3b9e4a2382029d6019763c53a3f5b,ba8149e394ca1db179c9192ecc901383,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL220,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,2,1,0515,0515,0,2d9aaa6e6ed624ffb8a1803e4e9e40d0,66b66ee316b940cb4616cee85a8bc5c2,102736c57a7998e9f78895df39ccee78,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,2,1,0040,0040,0,17736606b486041d0c25d0e90e4f3665,94ab01449e832a21c8bee7cc238cde13,55e88c7dce5b01e675cf03bd6ae88dce,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0450,0630,0,11b06c96d4810996a33bd4afdc27bed0,29a293c266ff26eb64a73492ec0f698c,be82fcabffeab83a08b5ffcda394e45d,fa4844e059fb3a67348860e513f8fa24
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL220,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,2,1,0005,0005,0,d92ed4c5a6b57a7d7c4b384891018e15,43f3f6e018fe594fc68787d467063801,8617ae9083fa9e1fd4e56ae73919716b,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0415,0415,0,fec808daa4d4a2fa03d8f2e2cb3d6063,d2ee9051c850902e1b6e8e6e2b2ef6ec,091efa944c17987d06ae601077cc644e,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0200,0200,0,5a272eb82a022b15fe817e29be9a70c3,b3f14255b51c776b89a92ebbff24e2d6,b9d2815ac2bab1820fa1315c960c197a,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,2216,2216,0,8397d3abf54c2244fd511d8c7962fa11,c73148d57fe31a45a28e00017096c085,67c1eb970b7f8b85e510dbf110d117b8,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL220,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,2,1,0200,0200,0,793e38ac52bff6896de51b1e6f2340eb,7c171cff57678112ab524bd507c323f1,200652ad3990b80640957400536e50c7,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,2305,2305,0,78a584e17404c76e39e3c77299dea0ea,ccd0cf455845292a0fc6d585eef8e25c,6056d31fe30d03fae6f89f3ae653aa0c,133e2defcbda71c1cf74c43dd1548de3
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0745,0450,0,d44f90dcaa87bba66261199de682cc21,3b7c39734f3696e87fa82d833b358976,fe48e7d661b678ad2fbcd5c3ee2297ac,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL250,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0145,0145,0,9d05ef7c32ec8d982d35787cfd610848,259a45ebf5622f1879204c5f8e2f84f9,3e8facc4e63bb4a621c938156168ea0a,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,2,1,0145,0445,0,1be3309cd0bdf28b046fd1eb8cf2471b,b08d8b89eb0d699ba828d3cba2fdc8c3,ff7c329b063399e63ecf114a57c68791,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,1,1,0,1,0455,0450,0,ebbef01baeddd2f1ae9666c34ac79a49,95f9d3db3395ac0fd8d77128b0bcb7ca,fc8a37dc5f671c8f01133a3597e2fd34,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0445,0455,0,753c2ddf310c0dae359b38ec3761f0a3,ce1b84f89691e4beba02c8685825b79e,252068c75ae791daea2bf029fcf19076,242be10812b73ea3b2894dba311f738d
12,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,2,1,0020,0025,0,ed8ee522a987bfe36d8cd2977fa39ea1,095687aedf02b184a0cd80c9b54b91d8,afc999f46eca07fb6674ecbbeea2f84a,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,2200,2200,0,9cd2fbec0a1ed73b3e7250a3ccfa6ae7,937989f86f72a0ea8969493774ea7449,d02d796f9679440db802ee4cd2f367f0,6537557c10deaa966a5751f0becb7546
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,1,0,1,2,1,2140,2140,0,e766fb22deef78f343a4601d8b7b5c4c,49f7f3a2d0abbebd7c323482b2d10f9c,e48f02cfdc187cc1e8d3daa61e8f96e4,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL220,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,2,1,0500,0500,0,91d7f7c8770a552ee98d9374b27c8582,6ccd4855d22d365178e7b8bace9f5ce2,6f00c136a32942c0e2ebb0ef7aa9c213,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0100,0100,0,296ab4a9d47668dcfaa4bdca5c4062f6,c98b253ea8afc20b5e56ea099a91c008,17a5a38e0fde7162103fdf000ea92fad,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,2221,2221,0,68bc3bbac5466cf51055ebfda73caddb,7a5631e9052e3bbe6a39825a6ca93988,dd3b7a93b0c174706a1144cd997c8570,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0620,0625,0,102104e3ef04afa74b11fba648dd559f,f9fb880b2ce4956f05c9b379f9aa11e1,e7f1c297fb105e5dc466828d363ca14c,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,2,1,0111,0111,0,d5e28e3089fe01ff524c7ad49ac2356e,dd0f8ae6c11ff68836e304b7e33780cb,661717a83cc63534c5a2ddc5facd0ae8,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,2,1,0600,0600,0,fa4cc8a58a9886c6197df1f8b85b9cae,f916ae952805f3dd04a0a17d03d67771,80b1132430d5968a1a888ae97fde59ce,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0625,0450,0,18348a18a9eae826c8ceb95a53da2793,d7f0dd68421946f639fc4a3cbe485d21,bdc4096eef44c1b1e69a899d6e9d8298,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,2135,2135,0,482761c1d5b03c75d531f9ab76c3621f,90f4cc99cf3547c52aeec4fb7d1ac030,fcfd237a071856dc9f4101dfbdfe9ede,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0500,0500,0,529d4d96787ec264eac921e3172d47fd,ff3f29c63dc9dffce27bfb0fe9e67f8d,5c6ffc19d8301d1b3e32e53150278c00,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,2250,2250,0,c7b96c4991d9a882d2e755d32f6fe655,08ba431e5c0f8f573756ac276b88bf70,bb1644931d473318abdb7fec6fa968b6,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,1,0,1,2,1,0500,0500,0,24e75959f50592a9984f30b5239d5046,539ae3100eef40a5c03de09a6663af92,933ca1a1dc7aac2bec7d8453dbdf3f3d,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0026,0026,0,3d815ac983df4a6367d2bf2928adafe8,a07c72289ece2dc78110d8d28100f15d,a51d23fd72ab6f56ad0f102cb4931754,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,1,0450,0445,0,ba7b29d1be0a903112df670efaaab72a,6e963b379157f6877b0fbc2fb012a23f,00e417009582bf9d97feb3a66c7efc21,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0455,0625,0,1663a00938c3f26905d0829a562b1dcc,0dfaaf5a909428c6b90421434e9c9bbd,6ef6bf534bbc3ca19fc7e75de232be5c,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0435,0325,0,9df9f6467340a8cf63ccd3df16d15188,27a220ee83a7c6b852a02b449c76ecb2,275ca4c8a3e3f8f155d038748f95ab4f,242be10812b73ea3b2894dba311f738d
4,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,2336,2336,0,7d7b7f4a786cf31a22eebb8a121b7062,28f25f4ee1ce28ed24d39657167f7e88,1e7f7a32cfd13a9ce76b8c77a26fd284,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0205,0220,0,6c6a528602479eeb30fffa7ebcb7428d,5c304d0dd391641f51b5c7b1dbcda38f,93c101ce6638b1bb9674256245810892,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,1,0,1,0,1,0215,0225,0,bb81faf0514692256db4a3652d5b9fbd,cd38102e7ada1d897d2c512c1092f6ec,d28d35bbabfae52c0c3fd2147230b17e,242be10812b73ea3b2894dba311f738d
2,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,1,0100,0100,0,71702480c5b2f57bc64d00d8e1b71a44,21421483dca238a3816b4c0f818a4547,5f2cbceade4b694a8823fe718cb84ace,242be10812b73ea3b2894dba311f738d
2,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,1,0100,0100,0,b60f1b9fed034344b05d127cfcf1b7f2,21421483dca238a3816b4c0f818a4547,5f2cbceade4b694a8823fe718cb84ace,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0335,0330,0,b1d80a81cec3739597bbc060b68ee44c,1d7f79405c569376c9be28f79b3c58bb,1ee357db859e2ec87866bf9cca7d9692,242be10812b73ea3b2894dba311f738d
12,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,2,1,2200,2300,0,3857c8936f41cf7a436ca2b22b40b8e5,fd22c298bc87292a53a90738801613c5,1176cc7bdad0be64da2a77f8515f6e88,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,3,0,1,0,1,0200,0200,0,0368377df448bd6d33f62c3298e85356,3ef2317f17ff5a65d3a85d85d6342b64,1228cb84665ca1f13d895c1cfc5551b6,3c1b86c6a5548329ab5f9d3086bbce4c
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,1,0,1,0,1,0050,0050,0,93b07d1d219d3bea8e2dd4a98a8d7f90,ecd76b03bbcd2de1c919938e9f183519,14b893694dd78c968fd8efcd389f7caa,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL250,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,2315,2315,0,2da8e75c8b98d442cf8d25a821212bb4,176418a39922f2fffbb5c78793a6bb9a,a6c7d6dec068f09e53ba988776226c14,55d3fd352f25079ec8fb7a1b6a2850b1
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0030,0030,0,167efdf9cc1ce4bd89fd461513f3ec45,df514d5ddedd1919a37d48dedbf9eca2,08c02a26d1bcc74fb730c82294a966fb,08c02a26d1bcc74fb730c82294a966fb
12,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,2,1,2200,2300,0,f708861312fdc090d6269ac674cb892b,253b231a850afd2a8053aafb980e3d70,91bb667ae89975d2a0d15d6eceda5493,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0230,0750,0,442937456ef832d187c483ddb59fa32a,49b37e59646272731a90dfa54e011f7a,3438583834ddc4a64ac4ef944f482962,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,1,0,1,0,1,0325,0325,0,bfc3e6f761720f2701d9016d70100fc6,c48ab2a05e181f4c25e6981926efec88,3b49454214184baf8e755ae599edf47e,c457866cfc23d0ebb0c6e5cc07c0d70e
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,DIALUP,Y,1,0,1,2,1,0500,0500,0,2ef3d22bed2856ed322fc31d3e686b38,5264b58543e92ac5e4b6603d1803b426,9d615a00ca0862353fd2cbefdd183f99,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL220,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0515,0515,0,1de4115594c4ef186b11a830196302a0,6f3aab62716f4c5c0c0f8b1b0154ce38,c3a969546fbdad143ebd3c4d1961b689,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0450,0455,0,3546b49e60537a9817e4df043422888e,29391e0533421c55126e7c31aaf5456e,9b56b924097294a03e01e0e6a5801bc4,fa4844e059fb3a67348860e513f8fa24
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,2,1,0500,0500,0,839bfdcca75a0725162e317f1cec1953,240a3c67c09a1ff71c0fd2b6eab1df23,65b54d49edea64b8cb4a606faf1bb245,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,2302,0234,0,09cd9aa3411f7ebabd60e4ddfe67c512,b9162cb0397b8ffa09bd8555ed77d7be,5fc09f9efbf7fae8db7bfe60e59a5b50,242be10812b73ea3b2894dba311f738d
12,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,2230,2330,0,05050618e49c0cfc6c312f8ff0efeea8,fdec1cef4d1962686db5d1e248321e25,f618dbd1779ab855b03f2b5a2738698d,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,2,1,0500,0500,0,5efde3a66c9a2e47e7377ea35c13c3cb,74ec2c7bbd4dbea5d3a9dbea286cc3c4,cd314c0bf772db54f59bfddf1343b465,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,,,2018-11-02,2018-11-02,GPRS,Y,1,0,1,2,1,0500,0500,0,68916b40ba4231ffda9a23a9b8b9a575,0597e98848b2968cc328067cba98e92b,f7e8266c2a05a51d988af1b2b54506f9,242be10812b73ea3b2894dba311f738d
