PartnerId,Status,ModifiedDate,CreatedDate,MCC,LocCity,LocZipCode,CorCity,CorZipCode,DCC,CASHBACK_A,DCCMarkup,DCCRebate,anon_Eid,anon_ContractEid,anon_Name
13,2,2018-09-17,2016-12-06,5813,Warszawa (Śródmieście),00227,WARSZAWA,03144,N,2,350,1.000,9aa95e0de5104ca7996034fd17acd7ec,cbfffb74edac5afa7152c070939a1d08,abcb2c50737a2e3d5d6ba3219f240ad8
13,2,2018-09-17,2016-12-06,5813,Warszawa (Śródmieście),00227,WARSZAWA,03144,N,2,350,1.000,6103cbe2a548c67ccaf86de25ff5b78f,cbfffb74edac5afa7152c070939a1d08,abcb2c50737a2e3d5d6ba3219f240ad8
1,2,2018-05-08,2018-05-08,5813,Warszawa (Śródmieście),00028,Warszawa (Śródmieście),00028,Y,2,350,1.000,dfd0f0cb67caeca5aaf0a8516943af97,aa1f9de5e9f44f63335420b798a3a1fa,d4605aa37217c248d11b8b650d4eafdc
1,1,2018-08-23,2018-08-21,5812,Warszawa (Targówek),03200,Warszawa (Białołęka),03200,Y,0,350,1.000,6b20290c37eb442a547835b5a35614ee,59ab0e2ab95a5954c4f4a5c5a7de2c0b,dcf249456924ef32ddb51cb4052d89ce
1,1,2018-09-06,2018-09-03,5812,Warszawa (Mokotów),02739,Warszawa (Mokotów),02739,Y,0,350,1.000,38fee0ba6954b0a8aee7261fd705a48d,19b4bcf318d7faa3a74eff46069b0eb9,ee50e6691a1cfa4ce2ddc0a948066e19
1,1,2018-10-22,2018-10-16,5813,Warszawa (Śródmieście),00653,Warszawa (Śródmieście),00614,Y,0,350,1.000,3ad5b11732e108ac39c88def30b907a9,65c47b306538b3426a4d381a9adde7c0,77eb93c8031c5b20b223c1f4aa4875eb
1,3,2018-10-09,2017-11-27,5812,Warszawa (Wilanów),02990,Warszawa (Wilanów),02989,Y,0,350,1.000,3e341d465fe5feb2477892b8c5806ea7,adbd90f60c8bb097e4441a8023699b25,87e8a0364675bc1db7133e1c5deb5d7a
1,2,2016-06-02,2016-06-02,5211,Warszawa (Białołęka),03152,Warszawa (Białołęka),03152,Y,0,350,1.000,537f147e8f5906dc289daee80afb3b31,e2c8d3a52fc1b09becc648b1cc81c5f3,edd970043780393acf3b266a4e6403c5
1,2,2016-08-23,2016-08-23,5691,Warszawa (Praga-Południe),04161,Warszawa (Praga-Południe),04161,Y,2,350,1.000,a1ba37a56148a4d3f23d788eedaf5d9c,dba27fb97f757cf7ec1badd0a6b8c5da,7e4016e59a07cfa0c9367df0c5a41d4e
1,2,2016-08-23,2016-08-23,5211,Warszawa (Mokotów),00716,Warszawa (Mokotów),00716,N,0,350,1.000,c4f910249a407b1b035034f5cfbf5905,10184b6fd7dea6740bd5a5e96a83684e,b46513cc4ccfd6dad1ff42b8c765dd90
1,2,2016-03-23,2016-03-02,0742,Warszawa (Bemowo),01494,Warszawa (Bemowo),01494,N,0,350,1.000,4c93b182cd33cd157a0b03fb33f504b0,892bf0b0e1f86aa41bd0220a7693b68a,21278d04f8c474fc9d192db1aeb9c089
1,2,2016-03-22,2016-03-14,5211,Warszawa (Ursus),02495,Warszawa (Ursus),02495,Y,0,350,1.000,28ef2fa621ed496aecb1638ad1481d24,5f00608b04fdf8c1fe05cfefa5db6847,f785c8f0874d15a669f20beee020b55d
1,2,2018-10-23,2018-10-23,5441,Warszawa (Białołęka),03020,Warszawa (Białołęka),03020,Y,0,350,1.000,62650f3ac8ed6b67967f2ac1214eb181,a206907b9dc32f4a975e4c2d65c3111d,09df06b4d975eca2d23f99344fcee491
13,2,2017-12-11,2017-12-11,5813,Warszawa (Bemowo),01309,Warszawa (Bemowo),01309,N,2,350,1.000,9420c79a1da2f2144492263e967b548d,6efff3e9a4bf8755f17e18cba370a29a,9972dbfebb85518f457f0927cbd0f694
1,1,2018-08-30,2014-11-18,5499,Warszawa (Bemowo),01381,Warszawa (Bemowo),01381,N,0,350,1.000,8c4932d18b7a8e1a9f84c02ff0c631ef,d6b41b56eb4ae7b558fc62c53789c94c,74c295112d28d3839d7128962f3511e7
1,2,2016-03-23,2015-05-27,5047,Warszawa (Bemowo),01480,WARSZAWA,01480,N,0,350,1.000,c5909bc63651f59a44f7b2e8b12c8053,5d3f09d7e127cf02883fb5dc63410a6c,c50732b0552a2089adea063c8a8771b1
1,1,2018-06-12,2015-07-10,5977,Warszawa (Bemowo),01355,Warszawa (Praga-Północ),03436,N,0,350,1.000,c183b561f396a6693a749c3e34207ecc,883d897b1f4578c0d33c5a7e32918574,a8ab1693268c38626f3dbb8d3a3b7d11
1,2,2016-03-23,2015-04-02,5712,Warszawa (Włochy),02274,KRAKÓW,30375,N,0,350,1.000,caa636a01d48225897d6624f7d3f366b,cf140533a9b9cf4d3790cb7ba241580f,ec08b38bb8f47f207063ced444d2f760
4,2,2018-02-05,2013-06-19,7832,WARSZAWA,00950,WARSZAWA,00950,N,0,350,1.000,3fa3c5fca4325ffe420041db561b6925,0e5638cba00d6e11a95e28e0af540ffc,f2ad834d0fe93ab398a542e089a24d6d
4,2,2018-02-05,2013-06-19,7832,WARSZAWA,00950,WARSZAWA,00950,N,0,350,1.000,d6386af87a807ba48bb13d3a606bfe12,0e5638cba00d6e11a95e28e0af540ffc,723022686560ddfb3f1ef566a4734840
1,2,2018-09-24,2018-09-24,5812,Warszawa (Wawer),04502,Warszawa (Białołęka),03130,Y,0,350,1.000,1d9375fac09d806a0d25b43a7aacbb9f,9b3a10554707c65e9e20e02f795f883d,cf1c656acf9f7d6d9d38f9da9891cbda
1,2,2018-10-24,2018-09-27,5813,Warszawa (Ochota),02093,Warszawa (Wola),01112,Y,0,350,1.000,bd728349292de228fe56aef28ca041d2,6ab284603433fd995e9582a9d0daf4c6,961bd241b7ff2c3fb1733f4501d121cd
13,3,2018-08-24,2015-10-28,5812,Warszawa (Mokotów),02715,Warszawa,02924,N,0,350,1.000,f5f0c25e50759f1871d687af63632298,38d6c7db51e572ed9b5eaab753ef72ef,23d25caf124bfaecf5b2c2359d70402b
