PartnerId,Status,ModifiedDate,CreatedDate,MCC,LocCity,LocZipCode,CorCity,CorZipCode,DCC,CASHBACK_A,DCCMarkup,DCCRebate,anon_Eid,anon_ContractEid,anon_Name
6,2,2016-12-12,2014-03-10,5533,Piła,64920,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,137dabbc3a7983165b1494b850216cd3,43b6bcb25a2b047a5e3c6f006afc46e5,f5b72ce7b63c78048a1c180eb63b4ea3
6,2,2016-12-12,2014-03-10,5533,Wałcz,78600,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,5aaeedcbd1b64c90fcff70b3aee4bda5,43b6bcb25a2b047a5e3c6f006afc46e5,890c0c331008e30355c2f1e2374a0368
6,2,2016-12-12,2014-03-10,5533,Zielona Góra,65119,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,50ba68e6b1b55f74630bce9be57cf0ee,43b6bcb25a2b047a5e3c6f006afc46e5,5c56b3967ec3881f6d2afc88ad1bfdde
6,2,2016-12-12,2014-03-10,5533,Żary,68200,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,f61e965711b1d89e1979c3176b163106,43b6bcb25a2b047a5e3c6f006afc46e5,a28614a125f18582fffd2adcfc8b5872
6,2,2016-12-12,2014-03-10,5533,Pułtusk,06100,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,e797443aceba8a0720e82f2a358fb0ff,43b6bcb25a2b047a5e3c6f006afc46e5,3863f823d7ebbec528ecc1416b71d46e
6,2,2016-12-12,2014-03-13,5533,Sadowa,05092,Cząstków Mazowiecki,05152,Y,0,350,1.000,635d5d267355c05dd2891fe01a3b8cdf,43b6bcb25a2b047a5e3c6f006afc46e5,e579b994ce071ac4e8be69e75e371f48
6,2,2016-12-12,2014-04-02,5533,Szczecin,70340,Cząstków Mazowiecki,05152,Y,0,350,1.000,dbe68d4c590c0349f44a44da2cae9914,43b6bcb25a2b047a5e3c6f006afc46e5,3fe3a2b146d3223ee10738e7f5a343d4
6,2,2016-12-12,2014-04-02,5533,Sieradz,98200,Cząstków Mazowiecki,05152,Y,0,350,1.000,e4c98dd2a8874112ee42783c0783f393,43b6bcb25a2b047a5e3c6f006afc46e5,5786dca87bea06038458a0c20bd63fb3
6,2,2016-12-12,2014-04-02,5533,Żory,44240,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,a172956ab9d36b0e046215510b167099,43b6bcb25a2b047a5e3c6f006afc46e5,48925ab35b4218e7544b88c581b5d641
6,2,2016-12-12,2014-04-17,5533,RADOM,26609,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,f1951602f192f60f2d941c06950d385a,43b6bcb25a2b047a5e3c6f006afc46e5,49f5f3cfd453bc7afdd1868034a7cebf
6,2,2016-12-12,2014-05-19,5533,Swarzędz,62020,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,60718eedc6e75c258fecf5f20f498854,43b6bcb25a2b047a5e3c6f006afc46e5,e85d0512d542a1d62012a9a6a0c40871
9,3,2016-01-21,2013-02-28,5331,NIEMCE,21025,NIEMCE,21025,N,0,0,0.000,66138739617dea43da88808ef641ea5c,2264935e81b4e2ac9ff0808dcac8f34b,494241877e25c820b8321ba3978e4e06
9,3,2016-01-21,2014-05-02,5499,Wólka Kosowska,05552,Wólka Kosowska,05552,N,0,350,1.000,42e3db78cdfb1c5fd15e301ba26f2a75,32dcb3d524fcceab2203171912aaa621,c48e0081e105f09c6162ca6927c4bafd
9,3,2016-01-21,2014-10-09,5499,Warszawa (Mokotów),02604,Warszawa (Mokotów),02604,N,0,350,1.000,86a44bffbca0337d249e079ed3e95c49,11af3704c3a53e8adcdab0e36e272ba3,a93a6dd8b8077d37d95dfedae8c11895
9,3,2016-01-21,2013-06-27,5499,Łódź (Łódź-Bałuty),91498,ŁÓDŹ,91498,N,0,350,1.000,4e288c53ca1fc490c392b2c9fe5d7d69,79da9e8c32b89c8dcaad169195f5b7e2,3897c9126a1612b41d1842838d4b2f2e
9,3,2016-01-21,2013-09-19,5999,Bydgoszcz,85391,Bydgoszcz,85391,N,0,350,1.000,175a19c2c509d1c4f6578de436ff56f2,ca195b64bedb1666755ecff35bd1ce8a,552042b76f153fda9fb59a376f4b632f
9,3,2016-01-21,2014-03-05,5499,Warszawa (Ursus),02495,Warszawa (Ursus),02495,N,0,350,1.000,9aa205038150b9fa6e4fb4a8f63efa92,54bbf1d78432e7f6c2e50678e76a5b78,cd7e67b81c715218bc00f71af554acfa
9,3,2016-01-21,2012-12-07,5499,Błaszki,98235,BŁASZKI,98235,N,0,0,0.000,3e0e24d7f1f76b5bafc4291687a42700,97c179a8ebd7e4299d1b374f2aad978b,2d5e63fd722c44cde3dad878dc0d31bf
9,3,2016-01-21,2011-12-29,5499,Krzanowice,47470,BOJANÓW,47470,N,0,350,1.000,9681bbf0a5678d89d444e45fb5d73cb3,3d887a58f4ddf52da5c9d53dbd5121b8,2e5ff914d5b590537b03281db72d8357
9,3,2016-01-21,2011-12-29,5499,BORUCIN,47470,BORUCIN,47470,N,0,350,1.000,e6683589cb776dcde66683dfb8156ff0,3d887a58f4ddf52da5c9d53dbd5121b8,2e5ff914d5b590537b03281db72d8357
9,3,2016-01-21,2011-12-29,5499,Krzanowice,47470,KRZANOWICE,47470,N,0,350,1.000,25996afe0c814ed8c433cbe92a12d236,3d887a58f4ddf52da5c9d53dbd5121b8,2e5ff914d5b590537b03281db72d8357
9,3,2016-01-21,2014-11-06,5977,Żywiec,34300,Żywiec,34300,N,0,350,1.000,1a27b574bc8b538f8519f95520c36c2d,f1453cbc49fcca6bb9ebbd296aef8630,f6f4580a08f91a87135fd5a48d919e39
9,3,2016-01-21,2012-08-03,5499,KRUSZYNA,42282,KRUSZYNA,42282,N,0,0,1.000,01f26d697418882959301a94f82f4860,a26137e58899c0e56dc87899a1ce3cd9,8e96d6361baef86ca74de631a7f5d6b5
9,3,2016-01-21,2015-02-17,5499,BLIŻYN,26120,BLIŻYN,26120,N,0,350,1.000,22cdd6ba308dc089969c00ec6b63e5e4,d78a5b961c0af29413818dcaa665b71c,9d243fd1939e74510927637c35e4701b
9,3,2016-01-21,2015-02-17,5499,BLIŻYN,26120,BLIŻYN,26120,N,0,350,1.000,ff28a04c4f45605e14ce87be5d63d9ad,d78a5b961c0af29413818dcaa665b71c,9d243fd1939e74510927637c35e4701b
9,3,2016-01-21,2015-02-17,5499,BLIŻYN,26120,BLIŻYN,26120,N,0,350,1.000,c86bd35b013e581d8b469d7caec64932,d78a5b961c0af29413818dcaa665b71c,9d243fd1939e74510927637c35e4701b
9,3,2016-01-21,2013-12-24,5944,Jasło,38200,JASŁO,38200,N,0,350,1.000,e41384a46e9516e91c1bbd4e327e5119,15e2ed86b86d8ff13e8cec9ace7dc3f6,f97188ee9b12a6360aaef8793190c091
9,3,2016-01-21,2014-05-30,5499,Kielce,25525,Kielce,25525,N,0,350,1.000,2ea358212bc2d6d48097a51cdc68f21e,a019154434ea92d4ae7ce969f169bf17,0101b39b2b69ef847579afd3b9041df1
9,3,2016-01-21,2013-12-04,5977,Tarnobrzeg,39400,TARNOBRZEG,39400,N,0,350,1.000,d04b9240f78600f8425adf1fd92c066c,3e056e59ca1921a403e55f62f610447b,0fd489317508c4bfe887fd6f85ec1473
9,3,2016-01-21,2012-08-07,NA,Gorlice,38300,SĘKOWA,38307,N,0,0,1.000,dd1a4d32a10072bbaaf56ed72b94d498,82bdf26aa7e803fc548155d1686b7727,8c052d2c2deff5efa38ff5f153e49758
9,3,2016-01-21,2014-02-03,NA,INOWROCŁAW,88100,INOWROCŁAW,88100,N,0,350,1.000,f5a848f4fafc1bca3900542ce0d8b9be,ce805dc8fe5dfc7f8aad1c522f6b70e8,413ed2d110243104c21d3ba81f4b4076
9,3,2016-01-21,2012-11-26,NA,Skępe,87630,SKĘPE,87630,N,0,0,0.000,556abcaf2438be2b780c2a4a12013bc8,463e4e20341a18b76a109660f2ab24c0,e44929d31c709a9f464e85c8b7104fb3
9,3,2016-01-21,2013-07-09,NA,SZUBIN,89200,SZUBIN,89200,N,0,350,1.000,a8af8508f1f909d7f381385e14d659c9,af5f9effd4fc2c7d0783a176cee0e850,44f1552562cc9e4a5b52ea20e5bafcb9
9,3,2016-01-21,2011-12-29,NA,BORUCIN,47470,BORUCIN,47470,N,0,350,1.000,dc3ad593b4aae702ac80930f2193e08b,3d887a58f4ddf52da5c9d53dbd5121b8,5edb9468de3927d40ee8bb161f8f0ac9
9,3,2016-01-21,2015-02-17,NA,BLIŻYN,26120,BLIŻYN,26120,N,0,350,1.000,7c571080a043633dc1b33c328fa7db5e,d78a5b961c0af29413818dcaa665b71c,650c8417fa26f3cf688b80984efddc13
3,2,2016-03-23,2011-07-29,4789,Wrocław (Wrocław-Krzyki),50520,WROCŁAW,50520,N,0,350,1.000,bbcfebf877e0752f75a01ebbe4b80086,5511f38b4a0cce36cc9cf6ec3f3f243f,88f9d25f8a47aa262306efbcf1d3b61b
3,3,2016-01-27,2012-11-27,5499,CIECHANOWIEC,18230,SIEMIATYCZE,17300,N,0,0,0.000,1beed5c0beb53bdc22613159f94cf083,5b8999ee96898539d613e472ecfe532b,4a5e4b0bf90233746e217e91ab06d72d
3,3,2016-01-27,2012-11-27,5499,MILEJCZYCE,17332,SIEMIATYCZE,17300,N,0,0,0.000,e433541a4a7fa93c9437e5067859118e,5b8999ee96898539d613e472ecfe532b,4a5e4b0bf90233746e217e91ab06d72d
3,3,2016-01-27,2011-07-29,4789,Katowice,40079,KATOWICE,40079,N,0,350,1.000,7e3264ed2bc22057884b5e1f86360216,8cb57742b4cd46270467e66e484ed531,8a6588db2abc0c11afe582334278bd1c
3,3,2016-01-27,2011-07-29,4789,Katowice,40231,KATOWICE,40231,N,0,350,1.000,131df9d0caa5785e4e2d6e8961bdba72,5c271e0b2521d450ab6b1e3296b42bf8,50bae67ea4a3b061a596c7cabbfed879
3,3,2016-01-29,2011-12-30,5655,Łódź (Łódź-Bałuty),91211,ŁÓDŹ,91211,N,0,350,1.000,58542038097da57a31537f846e06a30a,8a0c99178779bb72f7d28ed75ae7c21c,11d8ef04f3d04c9d568fd8ad44b79a9c
