RowId,TypKarty,TxnKod,TxnData,TxnCzas,DataPrzetw,DCC,CTLS,PIN,CB,ProductID,MC_Card_Program,MC_GCMS_Program,MC_Product_Class,PEM,MOTO,TypeClass,TypePayment,Region,Country,anon_MID,anon_POS_ID,anon_NrKarty,anon_AuthKod,anon_Kwota,anon_Interchange,anon_MSC,anon_FlatFee,anon_CashAmount
2869139,V,2012,20180802,181507,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,1c48bce66809eef2600c65fffcf1f414,42d4abb5df22cc9b007acbb41d494f2d,0b579d9f16fed1294e22af9df41f56f8,HVUIOV,24.00,-0.05,1.00,0.00,0.00
2869142,V,2012,20180802,142606,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,4fbc94ce167a96b4d15e748da6646ea5,e47bc17b9739d062bb2984e44b5a6d0a,5260cc251ad61cbdd0e7fd3c084b699f,KASPXL,19.06,-0.04,1.00,0.00,0.00
2869151,V,2010,20180802,142402,20180802,0,0,1,0,F,NULL,NULL,NULL,90,NULL,I,D,P,PL,e1e167df37d9bcf57c07e457ea28aeb1,b6227ac80daa78c225011741fbca1e4a,c7d4e3f39708e7f8ecca821a94418b83,AZRRXA,251.93,-0.50,1.00,0.00,0.00
2869155,V,2012,20180802,153947,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,84f4bf6e557e62cc442839b16cfb757b,9e097496ab3e49e9c179f417ddfc1e83,fa1834f45605f3753ff6034c905adf6c,WTTEGB,78.32,-0.16,1.00,0.00,0.00
2869158,V,2012,20180802,190936,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,1d5b83cd1488438627995787e7bbb4b9,510a0590917cae275da543b012290cd1,3a861ab40fc4ac3377adb055b28c5885,SHQTMY,16.40,-0.03,1.00,0.00,0.00
2869160,V,2012,20180802,130434,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,156a2710c034f988582f37c4f9d6c745,82c2ca9453c17da4a5f732e2b3951aa9,64ad857ca12827842be549d57cd6d0a0,LGEUWK,70.70,-0.14,1.00,0.00,0.00
2869161,V,2012,20180802,160124,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,156a2710c034f988582f37c4f9d6c745,82c2ca9453c17da4a5f732e2b3951aa9,64ad857ca12827842be549d57cd6d0a0,TSCQYN,13.18,-0.02,1.00,0.00,0.00
2869162,V,2012,20180802,200234,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,bd61b1410d2cb4523a0e32b454a083e1,3ab2444d9bee5bc4bc24c9c6c8e8d249,ea7abef2bb44e201d018175ab0dd195f,XCSFXK,12.31,-0.02,1.00,0.00,0.00
2869166,V,2012,20180802,150545,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,7c857d9b06e4b3d2578169432278008d,5018e54f83fbcb92325b8b8f94451396,03798591205f4c13931f80e3075220bd,RAYPZM,12.00,-0.02,1.00,0.00,0.00
2869167,V,2012,20180802,165839,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,c4b13b6ce5edee8b27af99a345e102fe,dac75f52f59819f1cdd2792a4b192476,fe62b75de57ddb606bd5417a0b837066,NKTESZ,23.77,-0.05,1.00,0.00,0.00
2869168,V,2012,20180802,130229,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,498787bc12e55869b7a934fccb33e6b6,e3ec811295674045dd7906d9077ddc86,fcc213f7617a8c991c2b98a846e4b1e3,VKLDOX,2.80,-0.01,1.00,0.00,0.00
2869179,V,2012,20180802,113114,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,08fafcfd4bab74990feabd196bd6367d,04b33598180dce51cf159608eb1cd073,805cc0ed99f4e4bb49168526df3046f1,ABPFWV,7.40,-0.02,1.00,0.00,0.00
2869182,V,2012,20180802,091936,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,ad1367c1c408af60463e856aefa29caa,003d55e7f473c55a5febab2d8dc92e81,35ec2cae8c81c07711eaf6d166d55684,LKKKGW,16.82,-0.03,1.00,0.00,0.00
2869183,V,2012,20180802,134224,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,ad1367c1c408af60463e856aefa29caa,003d55e7f473c55a5febab2d8dc92e81,35ec2cae8c81c07711eaf6d166d55684,INLQCI,8.18,-0.02,1.00,0.00,0.00
2869185,V,2012,20180802,012222,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,2123c6d54b7391a69591369da94b2071,796a8e72fc8e345cd9c3eed0d5a0b7be,7f0fa66fb6a0fc0c52d281a4405d3ff0,NJYPCW,64.03,-0.13,1.00,0.00,0.00
2869187,V,2012,20180802,195521,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,4f149f7f9594b980843fc08137c15e2b,dc789e7633628c07c5b946afea9a0280,74e190aaf29833b664dcf51dd3a6b2a5,IZRDKF,12.58,-0.02,1.00,0.00,0.00
2869188,V,2012,20180802,130309,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,f69f9fb22d22cd84354478d7febed446,5aeebbe85f3a52e811e92973c949ee0f,2648c5af7d866a594209f6c3d124945a,YRLLBA,77.96,-0.15,1.00,0.00,0.00
2869189,V,2012,20180802,124125,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,6b2e6cd9f450a83c925df48827f443ec,573d3f96ac76b75bfa98f7978d287e3c,2648c5af7d866a594209f6c3d124945a,LHEPVA,64.30,-0.13,1.00,0.00,0.00
2869192,V,2012,20180802,171339,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,c1f2d382045dcb0d75360ec47e4c389f,626d28550390770e5022823b4dec9886,965dc384e98296eb53df87a37d2951c6,SFLMZU,20.30,-0.04,1.00,0.00,0.00
2869193,V,2012,20180802,125928,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,8afdb6e615b6c4f233a0c1b6727f2d0f,a8702ee73f597fd834d126b646d42a21,abb9aaeea0763ddf47e23417c89c60c8,IWLLLD,48.00,-0.10,1.00,0.00,0.00
2869195,V,2012,20180802,164412,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,9bd636dec76716f89280de7570ad3383,b8625dd742ad63bf6edca94e85527f09,ff76fb7e333f36d11d041885a2153387,VANALN,12.79,-0.02,1.00,0.00,0.00
2869198,V,2012,20180802,151954,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,5e03b3a9ab89d5973e3e94df67af6404,f10a08bf393ec6ebaa6429867006ff90,17cf4b4812d78fbbb6ef480129203cb2,YDORVL,22.40,-0.05,1.00,0.00,0.00
2869207,V,2012,20180802,171810,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,8ce717ec3829f78261fb52f89aea5fd9,ba7de185eb6475da70952aa95507b2ac,95eec7d8c163cb2f1f43a5749ab04bbf,IZOCIW,8.79,-0.02,1.00,0.00,0.00
2869208,V,2012,20180802,172219,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,38ad27470e1986a2aedbf6eb301be303,b32a6affc81b120a32c3a8822d649498,95eec7d8c163cb2f1f43a5749ab04bbf,KYBSTT,36.79,-0.07,1.00,0.00,0.00
2869209,V,2012,20180802,194018,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,1d74207b17a5c96e6179921c00e96fac,9212ccfc89e174460c964746b3b72c49,b51a519720029b9cb8406ec34b4df4cc,FMTWEW,6.86,-0.02,1.00,0.00,0.00
2869211,V,2012,20180802,110108,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,de4693293d98830ccae9d225ebbcdcc6,0f49eaaf8e862014db600f4f90b9fb36,50952a9f21c6b368f29db7a9d70c9442,XNGEED,3.76,-0.01,1.00,0.00,0.00
2869215,V,2012,20180802,182209,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,7f12a86dc509c88a5985a4a4ae27fd25,9b3b64b3447ef1a6fa4957a65918f7a0,84c731dec8bb1d56e048025c9950caf5,XSKPJE,24.03,-0.05,1.00,0.00,0.00
2869217,V,2012,20180802,084355,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,2a4e792ad9036ce360a117ea42b92c9f,fba3f036ddaf5ff459d3620e7cda24c0,2a0084521d02b3ea59db71371e8b6193,RKTNWP,12.56,-0.02,1.00,0.00,0.00
2869219,V,2012,20180802,143316,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,5584c2b9ba2cef951dc02d6a44a7b587,ca08f08632a4a3b2973ae44908a7d29b,d6fe1cfff2fd8d1457f0a8b5e7c9a10d,WQECLM,30.06,-0.06,1.00,0.00,0.00
2869220,V,2012,20180802,112805,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,70da439d52dc0050b85bb2dcbcd065dc,47e6fbee1486ecd474513495dcd66781,87f6b0e2db260aedec4ea646a3514d3d,GFXEEH,1.28,0.00,1.00,0.00,0.00
2869221,V,2012,20180802,112718,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,70da439d52dc0050b85bb2dcbcd065dc,47e6fbee1486ecd474513495dcd66781,87f6b0e2db260aedec4ea646a3514d3d,TBMCYT,2.76,-0.01,1.00,0.00,0.00
2869222,V,2012,20180802,080134,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,672ee74d90bbd2382842fa1af6a37731,6c34fa3a267cc7b47ccbcca54bec6da4,bf0c3fcde7e6374f2affa3fc1a9fb0a7,HYYFGJ,12.00,-0.02,1.00,0.00,0.00
2869223,V,2012,20180802,183538,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,cdf3ea10672ed3832ef2495c6d8b18a1,0bc093c96c6487f5096c20d4c62758ec,a3d28783f9df460660e548df2364c5ac,JRLVMN,49.53,-0.10,1.00,0.00,0.00
2869224,V,2012,20180802,184418,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,1956b568b7b80bf5845c5df8a48b1f2e,5212cf466ec3d1fad847e7b295753736,a3d28783f9df460660e548df2364c5ac,SEAQUN,80.12,-0.16,1.00,0.00,0.00
2869226,V,2012,20180802,130423,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,b3e40c07833c05296b96afaf70a3539d,8cbc92fc53ba752cfa5fb2355c5e0a0b,576fd69a51f4affd2725e032b2d6874b,ZSWEQJ,28.12,-0.06,1.00,0.00,0.00
2869229,V,2012,20180802,122529,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,bab1c30f2a469227ff1fc88ccdc74802,d8884942d27cc6b412e8a30595eef344,fe776457f50ee081dcb8a78aa39a8fc2,RJZLDV,109.36,-0.22,1.00,0.00,0.00
2869231,V,2012,20180802,161952,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,e391bd52414f6dc5f2521175d3c66f2a,685a62e3b40d3f0f7c63497e206320d8,3afc2d600457802b29343d927205876e,DBUQRS,11.92,-0.02,1.00,0.00,0.00
2869233,V,2012,20180802,203740,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,318a0b94f789ded38bdb3efe5fc43e2c,bfa2c6b2c31fab4a8a904fc9b7ba087d,5c638256ea7960b6174f765218b808b8,HADOAL,59.95,-0.12,1.00,0.00,0.00
2869237,V,2012,20180802,140942,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,575a8e743740ff18baa746e2a657bc72,c62fa625be68aba349273b3899577556,d220ef480b683475c6345887aa7b6830,WAABHX,29.07,-0.06,1.00,0.00,0.00
2869238,V,2012,20180802,141204,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,575a8e743740ff18baa746e2a657bc72,c62fa625be68aba349273b3899577556,d220ef480b683475c6345887aa7b6830,LSPYUT,3.19,-0.01,1.00,0.00,0.00
2869243,V,2012,20180802,141034,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,71914e519ef79d2842ef635d17702247,3dfc089a21b40ce2cc6a454e74dbb47b,988475a710e2c9ea7bfa3407dd3bf0b7,LBLRYT,16.78,-0.03,1.00,0.00,0.00
2869244,V,2012,20180802,152106,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,c3040f483563a73e4f879d5214e6fce9,ebd0065981d48dfe8dc6bb32918c1723,6c923d2ca2db9f104868ffa297d2d57b,HKIIVB,3.84,-0.01,1.00,0.00,0.00
2869245,V,2012,20180802,200755,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,bbd78025ffc80e4f2c6717da4fc3eba9,4b225c577d672dea437c4b7588b5f174,282f90c7df1f16bd10edcef0f35ad9cb,VLJTKI,208.02,-0.42,1.00,0.00,0.00
2869250,V,2012,20180802,175213,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,45858500170daee67dc838e55b6da10e,b65940757b3e46980949bfbec640ed3b,36d4af6bb2678ed2945d8994081e512a,ZVDEBS,59.97,-0.12,1.00,0.00,0.00
2869252,V,2012,20180802,105044,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,184628f073fbcab4d9910b55b7b15b95,479a63ebff55bc63ab1f8b7b31b046bb,4a8ea8357d0d8d75a50f039dd348115e,PXANWV,34.69,-0.07,1.00,0.00,0.00
2869265,V,2012,20180802,135712,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,e82f2c144dddb72d4c904d810442e1e5,da5ca0a6c29649595e3fd8be0e173773,6cd6ea973367aa83af72a34804453377,PLXQRK,23.33,-0.05,1.00,0.00,0.00
2869270,V,2012,20180802,165115,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,32f3f25231f27a0b3d9c6cd0e64ac277,f6f4d886111cdc4c60b0d2208652adb0,fb4e91e46d1128b2bc0ff0c1b2181823,GBXJVB,19.20,-0.04,1.00,0.00,0.00
2869272,V,2012,20180802,211551,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,ee932b8466935dba9ab84aaa194cdaaa,5203b2a9a82c453414e8f852fbfe347a,5e338699a45d593eb2f3b51097ef34db,BEPILF,33.26,-0.06,1.00,0.00,0.00
2869273,V,2012,20180802,202238,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,57d9dfff07808c71549ae0848cd64938,625c5c52559dbb53b760c7ab4dce71a6,3b6a4a72844e96e2df3c3b4b28269560,LUQUSZ,60.80,-0.12,1.00,0.00,0.00
2869276,V,2012,20180802,170910,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,be507773ace4d286a38e29b1e0e0eff3,ede17c3f0db5e16c37281c90f49d5bb3,deb14e6ee4dd9fa9f3ef73c5643b484d,UVKIML,48.08,-0.10,1.00,0.00,0.00
2869277,V,2012,20180802,080707,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,5236baa0635994c903cf0b60ee32aa39,1c490bc4f848f83a4668f388a411d656,f06ce6e10c35bbdf74c30d8c38b761c3,TFVCVF,3.20,-0.01,1.00,0.00,0.00
2869281,V,2012,20180802,140954,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,82a4ed096bdc39661c5c7238b08427e2,a48ad78410410d079d9e2092e5edc11a,e067a981ad1d20482adc922c518ec487,UNSGKE,172.42,-0.34,1.00,0.00,0.00
2869287,V,2012,20180802,092111,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,d48c8b44a633185b1dcfda31da9c28f1,cf9f83da4dfdd9671a10220b5a8dc5d0,3b324dc1bdab6387b77ea6d54414e769,ZNSEXH,62.58,-0.13,1.00,0.00,0.00
2869288,V,2012,20180802,122956,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,e1ff5b3c4ca6448fd056c057482e6355,86d051d96008ae5c8929eb29358d5301,abc6f9f78e1efae641b90556ea4c4d82,HTSESO,11.49,-0.02,1.00,0.00,0.00
2869289,V,2012,20180802,122711,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,e9defeacb237a1e3b2de64518e5e6747,d1ba996dffbbd09d5890400821a73e59,bdcd70fda0c20d0041be8703b72abb23,KWNEGC,14.24,-0.03,1.00,0.00,0.00
2869297,V,2012,20180802,165029,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,dd1bf6fad8f337e790ce9d1b2a8be1e1,ff9fb54d047d170b1e10d99f81272943,fb93c5c8c2bf1ecadefc093a9ea44693,ZXDEXE,8.84,-0.02,1.00,0.00,0.00
2869302,V,2012,20180802,154937,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,38e68a9918fc66e11709a19513565d68,f2007606e45228d75898081d23155cd0,8e3a6adc1ec1a9675e4d59e2ff6c3374,BCMOWN,10.50,-0.02,1.00,0.00,0.00
2869316,V,2012,20180802,132536,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,795ac6970796a5cc91acc9bbc44508a3,2f42329622090934567522a1b6f9e6eb,3e41973a8c8457d4f710e439fe724b48,ICBBHQ,37.20,-0.07,1.00,0.00,0.00
2869318,V,2012,20180802,130930,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,47327a2a603c5d6e417e6a077e5744be,d97c471b73acb00d2fd797581872232b,6f2cb5ea5c1672456fb81a629f810f3e,NOPMXS,14.25,-0.03,1.00,0.00,0.00
2869321,V,2012,20180802,155613,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,c13fa190720bb495234f0f4635da1996,f6fcca1549a4d64052323c525763399d,9b1a127442a327c58f3727bdf9e715cd,JKICNS,62.40,-0.13,1.00,0.00,0.00
2869322,V,2012,20180802,195508,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,a845c3df5974cecd2778e1e6772be4f6,66d0f0e162c92a80ea00a2740c920560,6790fb024f9a0c0f1acb167f65d93797,CECAPL,3.11,-0.01,1.00,0.00,0.00
2869324,V,2012,20180802,092528,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,ec3c763c35628571a66f905f11577be2,6dcc7d10fd8b4741da5619c99a64a49f,5cb0148cf79de95f3a0773454ff5b6bf,HCJFRS,2.39,-0.01,1.00,0.00,0.00
2869325,V,2012,20180802,092455,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,ec3c763c35628571a66f905f11577be2,6dcc7d10fd8b4741da5619c99a64a49f,5cb0148cf79de95f3a0773454ff5b6bf,FMWKCD,16.87,-0.03,1.00,0.00,0.00
2869335,V,2012,20180802,143752,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,65b3313f726b2c76178c5e1375989c2a,453503830002f1b5ce4b4423f2ffdbfd,802e6ada046dfb1b4eca4e34e62da3bb,IEYTMC,60.14,-0.12,1.00,0.00,0.00
2869336,V,2012,20180802,184742,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,97f2be838cf73f74d9f4682279f86019,911fc827ba89453280142316af603934,9b21235e9c5d7e6c3f209767f0c4a58c,PAVEJZ,76.10,-0.15,1.00,0.00,0.00
2869343,V,2012,20180802,090947,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,67725ef18743d7686d1c2bedb6f0f0a6,5ee082b5f04f1cd09086aa71a0838c1d,6eb3038f9516e9261b5af5ef39f4a359,TZRHOU,30.23,-0.06,1.00,0.00,0.00
2869346,V,2012,20180802,131207,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,893b93da2889d2e7473a4a13ae60cf1b,4d29098e356a67aae760e2613d255871,482be71c9929beeaef60bf6c65f39639,FLTWGV,9.30,-0.02,1.00,0.00,0.00
2869353,V,2012,20180802,142203,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,64cfaf2b9ed4910b42fe749794c6f487,cb8588e8a52047de5a8ccac898c94cea,15793e8af20fdce3af66ebe636ec1f09,RCJHRV,15.98,-0.03,1.00,0.00,0.00
2869357,V,2012,20180802,183010,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,75b06f626805b633f236fe298b27567c,5a131f48b18ccecdc21421a753c7ea78,c5911eb0a7a06c4b59866dc99dca8b1f,EMPWRB,7.99,-0.02,1.00,0.00,0.00
2869358,V,2012,20180802,141020,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,eb253d729b3c65fb0e1783b4c6937cd1,c3cca8523fed11971a8c06970a4a449f,da0568735dd8f850d02396e89364abcc,EJZWKU,72.64,-0.14,1.00,0.00,0.00
2869359,V,2012,20180802,093732,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,323b0d793bdae57b58c038f0b8a8ee16,57e01aaff6ebec7431befb20c178b905,ef6c44e895194f0b6f4b7d76ccff5d91,ZWGFEW,35.89,-0.07,1.00,0.00,0.00
2869364,V,2012,20180802,200716,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,ed5d8cf47f3740adb2aaeaaf52639985,34eceefe65b5bcfe5615d4690fa14e9a,f3e3eda0394f974508d70d319d18e8c5,PEPDPA,14.00,-0.03,1.00,0.00,0.00
2869370,V,2012,20180802,103920,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,5e4119da540ac964153db31c14a28f5f,c440229965e72e31c2e26ad8161a6e6c,a4fe110b5f63c5a6fb4540d8a47f5a80,QLQBBU,28.64,-0.06,1.00,0.00,0.00
2869372,V,2012,20180802,113207,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,36cd3d5bd400f2058f489f574d148751,890e792391e522ed0764f5d877a0c5c5,837bc1e1f04c2f29e65563db9e3a1b1c,RVKPMA,8.40,-0.02,1.00,0.00,0.00
2869378,V,2012,20180802,104017,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,cb36b70af68a727ede33f88851238f46,3fe00e66f248a76a3d44d0a7ce2c9a2c,1cd9355153ba6161f7c8b8bbf392e5cb,DRTCCU,18.42,-0.04,1.00,0.00,0.00
2869379,V,2012,20180802,115317,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,97f2be838cf73f74d9f4682279f86019,911fc827ba89453280142316af603934,835fe2125d6438a4487934b71c1f9428,RLIXXI,125.47,-0.25,1.00,0.00,0.00
2869380,V,2012,20180802,164014,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,a27088d623e6fc07f05a8049188926a3,412206cee50a1b799d2d611a2ad8b131,4e392f0dea7789148e1117d4dca8ceb4,BZRREF,40.94,-0.08,1.00,0.00,0.00
2869381,V,2012,20180802,102022,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,e2dc150a9f6c41a52c1fe8faa77cc1c7,d25f4ca132ca5c081fbff4cbddf70f98,1ac2dc6d2d690113b66b0a22e3696fb9,JHAOVH,27.61,-0.06,1.00,0.00,0.00
2869387,V,2012,20180802,123134,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,bed742200ec81ad5863142fabc75f385,1026e71ed6bd5f4af9a3d7d6a00fd67f,db4679ca10a8e8303edf40e1ac8ab5ce,CDYILH,28.08,-0.06,1.00,0.00,0.00
2869388,V,2012,20180802,083039,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,6cd4ed59c2861440ce72bb3a8c9dcb35,bc965139d415dd71ce681e938305ff06,3f5b23060751ad551931576ece20e95c,FKTEYF,12.88,-0.02,1.00,0.00,0.00
2869389,V,2012,20180802,170855,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,453693b9d1ab599b61f04206f1b87df0,018ca19756ac9d6c4783a6da98f70370,41af541485077bebcbc8080ecefd6d4d,QAKOAJ,5.04,-0.01,1.00,0.00,0.00
2869397,V,2012,20180802,121822,20180802,0,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,e14f982ae901fbeb38450c00acffe28c,7aef5a0607d50dfcdd653f23e6ffae32,9c17b696377931f032f9228b89344949,NDSHYX,15.19,-0.03,1.00,0.00,0.00
2869398,V,2012,20180802,090730,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,16192f743a0c0e2347e0c0e4bf18fb4b,6c69be41ab5c4826f6936c190d77a024,f7896126470cd7c13c4e19ff53f2488a,UQXGOW,6.90,-0.02,1.00,0.00,0.00
2869400,V,2012,20180802,082201,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,1a075879f90488c184039605f4fd5dd0,77e871401b7e818d3cf8da6bd03cba73,e5277f6c0b94e980a76c38f19df6a67a,HPNQTI,6.16,-0.02,1.00,0.00,0.00
2869402,V,2012,20180802,075207,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,780680ad3744a479bcb9650daddd1a5f,e24e750b67a6fb457b540eeaba001a7d,f38c78480d1dc573c75775f1527766cd,HPZFJU,10.00,-0.02,1.00,0.00,0.00
2869407,V,2012,20180802,183542,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,9c76cb3fecd6f8f23e1fd6c2dac7b692,09535189a87ead3bc5b4d2254808c6b0,6886a619f7142cf12e509f51ed1d259a,UISJXA,14.18,-0.03,1.00,0.00,0.00
2869408,V,2012,20180802,122017,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,2db5eb05a2bf1182d2b6e922384d0b87,9b77037eeff0eb015a2ec520ace96564,bb9211c9305a4b1eb0e925f00a114fef,PUSDDQ,103.37,-0.21,1.00,0.00,0.00
2869415,V,2012,20180802,225408,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,78aa844560fe6e2024742f0f49ee5f1e,f8fcb8eccaf46780bf3705e2e812ea72,70ac909bf69031b66ab1936291d65dd9,FFBCKI,8.00,-0.02,1.00,0.00,0.00
2869419,V,2012,20180802,125546,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,245e805ea750d80fe35abf3e4ab3e979,089b66f82920ee9c0f550f8cba150871,4a7dc5e520e16113e75c85e5a826470c,NRWYQU,22.78,-0.05,1.00,0.00,0.00
2869425,V,2012,20180802,200535,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,916cb9c5c34788b7dec2e5105ef5fa99,bf14fff59279d625a3ecc8d3fb4a9718,ef073c9b8d18870fc373907a37900e9c,YWLATO,52.80,-0.10,1.00,0.00,0.00
2869431,V,2012,20180802,081453,20180802,0,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,1d7bedda096064a795a62b711c03ad7d,5fec0cf02975060cb7991e6614a99e56,9df3231d7b5edcd347c470a8b4bc3112,ZIXMGU,10.39,-0.02,1.00,0.00,0.00
